Date,CVX,MGA,MGK,MSFT,TSLA,VUG,CVX_rsi,CVX_sma,CVX_roc,MGA_rsi,MGA_sma,MGA_roc,MGK_rsi,MGK_sma,MGK_roc,MSFT_rsi,MSFT_sma,MSFT_roc,TSLA_rsi,TSLA_sma,TSLA_roc,VUG_rsi,VUG_sma,VUG_roc
2015-06-19,64.68604278564453,43.24799346923828,77.52584075927734,39.972877502441406,17.500667572021484,99.86187744140625,33.489362679163605,65.50449807303292,-0.4005110998102465,50.15169848412696,43.97170421055385,-1.9191053368482758,52.04103700123637,77.2160530090332,0.7235685886958082,48.16933898416357,40.057731355939595,0.28274189198578326,72.17643390039237,16.884762082781112,4.714987050701926,53.25469146695032,99.29247610909599,0.8649788558069837
2015-06-22,65.21928405761719,43.31599044799805,78.14252471923828,40.08559799194336,17.319332122802734,100.57991790771484,39.31392701023388,65.39812578473773,1.0071265115611885,50.863422896851844,43.89560890197754,-0.8131641538666745,56.89483316431563,77.25618961879185,1.972404928822,49.32014742130954,40.01499611990793,1.6490868732092885,66.37379024727528,16.939238139561244,3.7582836604137735,57.66622486869492,99.35482733590263,2.0692954489885445
2015-06-23,65.08922576904297,43.80709457397461,78.24330139160156,39.808128356933594,17.844667434692383,100.68038940429688,38.42994970447988,65.30150876726422,0.049981746459792434,55.774766121999605,43.85081481933594,0.17277624834699354,57.64915362662883,77.28526251656669,1.619600765156353,46.57857473181338,39.956777572631836,0.1745369232659581,73.11675308515103,17.02819061279297,5.7482690821995925,58.25981213399771,99.39897319248745,1.6262739017212282
2015-06-24,64.55599212646484,43.58042907714844,77.73930358886719,39.574012756347656,17.67799949645996,99.97697448730469,34.959221305175475,65.20303562709263,-0.49114185335811755,53.13495867392407,43.817893981933594,-0.6202779433234458,52.68372916314478,77.31877299717495,0.7261773592806475,44.339023026647,39.91218457903181,-0.7179178773763037,68.42851037821019,17.119857243129186,1.8278861905897712,52.689552104471254,99.44949231828961,0.6662594185098589
2015-06-25,63.95119857788086,43.746665954589844,77.55608367919922,39.58269119262695,17.91933250427246,99.70294189453125,31.48592696718451,65.05207198006767,-1.905233859183847,54.82373245653155,43.811958585466655,0.39884899523461337,50.96516564218924,77.34832273210797,-0.581541537891888,44.44565531645404,39.8818370274135,-2.2902414493079246,71.29830057349426,17.21342863355364,2.6346886986589824,50.65754214115388,99.48694610595703,-0.6666706699186248
2015-06-26,64.1202621459961,43.814666748046875,77.42779541015625,39.2445182800293,17.805999755859375,99.55677795410156,33.475629601957934,64.96753065926688,-0.874656440993479,55.529666540161195,43.824911390032085,1.310288023447055,49.74165355824464,77.4117546081543,-0.12646795979360065,41.13840277662065,39.85272707257952,-1.8221335763671846,68.16473902845057,17.264857155936106,1.7446887816212717,49.559668334428764,99.56927326747349,-0.30552148139183943
2015-06-29,62.878196716308594,42.046669006347656,75.65016174316406,38.47280502319336,17.468000411987305,97.32777404785156,27.221117162584193,64.7942703792027,-3.5895630795952753,38.62857103110686,43.686753681727815,-2.930376123280024,36.62212190315419,77.35669054303851,-3.1895091501447377,34.7784970141866,39.77344948904855,-4.023372606476143,59.73297718277792,17.29352378845215,0.8583950473981198,36.55033721307379,99.50279889787946,-3.2333928357818134
2015-06-30,62.7350959777832,42.37910461425781,76.01666259765625,38.28205108642578,17.884000778198242,97.79366302490234,26.604380256836862,64.54529299054828,-3.616773380609808,42.19138285060968,43.52538817269461,-3.259723050807283,40.12832393787864,77.25932802472796,-2.845788398934192,33.40381710977391,39.62108884538923,-3.8335820685274884,65.40496027779977,17.377142906188965,0.2204207147586857,40.09015618672587,99.38695580618722,-2.8672181310329043
2015-07-01,62.487979888916016,43.26310729980469,76.6122817993164,38.542179107666016,17.94333267211914,98.5153579711914,25.52873963109812,64.31164578029087,-3.203439633454325,50.43198436732156,43.43742043631418,-0.7281290801015515,45.4135378819944,77.19277027675084,-1.4497451578819889,37.05751767258212,39.49783842904227,-2.607351584572719,66.13758656400458,17.461618968418666,1.5009230864177416,45.19118803692816,99.30704389299665,-1.4619531383187443
2015-07-02,62.34493637084961,43.15732192993164,76.6122817993164,38.498817443847656,18.667999267578125,98.4879379272461,24.901136553732826,64.12584413800921,-2.5116999254910235,49.52223188251849,43.37050001961844,-1.3471747201717206,45.4135378819944,77.16729627336774,-1.216928234523455,36.6961019575018,39.40059852600098,-2.7382517866324094,73.51498980040589,17.601285525730678,4.177983544460495,45.03429546356061,99.27007511683873,-1.2186239886185342
2015-07-06,61.62958526611328,43.2026481628418,76.41985321044922,38.49015808105469,18.648000717163086,98.25040435791016,21.98967976947715,63.915886470249724,-3.8843834952074343,49.938934266502045,43.33703858511789,-1.3968349656165309,43.95953742984348,77.15221078055245,-1.301783415590855,36.619294151865745,39.333090100969585,-1.9222052710441533,73.04205252950446,17.740999902997697,4.728748583895919,43.621463878989445,99.249331338065,-1.312189509380949
2015-07-07,61.95475387573242,43.2026481628418,76.86883544921875,38.41210174560547,17.858667373657227,98.77112579345703,26.2129178066441,63.69431822640555,-1.46862169846016,49.938934266502045,43.299260820661274,2.749276420254898,48.13227128384573,77.14310836791992,1.610933378030497,35.89006079777084,39.23832811628069,-0.15778230246350794,57.35771736455337,17.811285700116837,2.236472134508476,47.50918815609522,99.22803660801479,1.4829803308722949
2015-07-08,60.84273147583008,41.525325775146484,75.44854736328125,38.36008834838867,16.997333526611328,97.04456329345703,21.855377466088626,63.40632629394531,-3.01643676870006,36.874552036908284,43.133038657052175,-2.014622174967064,38.39341989321352,77.01951544625419,-0.7473561913418126,35.38439902287605,39.13117899213518,0.20384817361722143,45.80037608328717,17.785333360944474,-4.957879741695264,38.122288824331385,99.0658427647182,-0.7660002788264108
2015-07-09,60.98578643798828,41.48754119873047,75.59518432617188,38.602874755859375,17.19466781616211,97.16332244873047,23.61455922965837,63.10579081944057,-2.4039718576247178,36.642004614024565,42.984086172921316,-4.104111359292573,39.74888446749485,76.84704698835101,-1.3275906281042351,39.65805047955911,38.99492154802595,0.1574785069204534,48.36726421217376,17.766428674970353,-4.172384638001657,39.01485027257931,98.8366448538644,-1.3724109116634482
2015-07-10,61.39549255371094,41.79732131958008,76.6855697631836,38.68091583251953,17.27666664123535,98.55188751220703,28.57388725537328,62.8707515171596,-1.5228884211077642,39.983778769013796,42.880466733660015,-3.151262751103047,48.77435362657216,76.78702763148716,0.09566085508216965,41.00867135032855,38.90263857160296,0.47299735618496364,49.43882686077938,17.75042860848563,-7.453035573872061,48.38896509919385,98.74307414463588,0.06493138784992901
2015-07-13,61.51906204223633,42.484867095947266,77.70266723632812,39.48731231689453,17.477333068847656,99.78516387939453,30.049014781821015,62.606449944632395,-0.17933468706583,46.70289349916455,42.82110077994211,-1.6614284017707235,55.474452062013164,76.75560923985073,1.6786397408356988,52.771859046395,38.859903880528044,2.590673267020576,52.060838622026246,17.761714390345983,-6.277711300375384,55.004355916047544,98.68630599975586,1.5620897761331312
2015-07-14,62.13683319091797,42.23554229736328,78.11502075195312,39.556671142578125,17.709999084472656,100.34239959716797,37.048697123339934,62.39556476048061,0.2938907893182141,44.74652239614383,42.70884704589844,-2.238533762637066,57.879789855093044,76.7464463370187,1.6211840539169253,53.628358533914486,38.84194265093122,2.979710416662115,54.97626406061839,17.752095222473145,-0.8324713489197204,57.64597874325886,98.66216387067523,1.590823017444056
