date,close,high,low,open,volume,ticker
2015-04-14,28.16934585571289,28.3901502226733,28.08236226564899,28.325469811821563,102098400.0,AAPL
2015-04-15,28.27640151977539,28.35446349706556,28.104665169737025,28.19387958733585,115881600.0,AAPL
2015-04-16,28.140352249145508,28.34777506407189,28.126970680964327,28.16488625856008,113476000.0,AAPL
2015-04-17,27.82364654541016,28.13366539684033,27.75896612078909,28.002075420338887,207828000.0,AAPL
2015-04-20,28.45929527282715,28.57527284479324,27.917319590812674,28.006534023968623,188217200.0,AAPL
2015-04-21,28.30539894104004,28.59311286068083,28.251869266183697,28.57081138192607,129740400.0,AAPL
2015-04-22,28.686786651611328,28.742545452226807,28.17380670692308,28.3232398841829,150618000.0,AAPL
2015-04-23,28.920974731445312,29.088251135817,28.57973113878685,28.6154175884988,183083600.0,AAPL
2015-04-24,29.057031631469727,29.135095329016192,28.822843942078105,29.10387053064716,178103600.0,AAPL
2015-04-27,29.585620880126957,29.692680237181143,29.25106804663929,29.509789721315794,387816800.0,AAPL
2015-04-28,29.119478225708008,30.007157462025948,28.898675532596677,29.98931763900977,475696000.0,AAPL
2015-04-29,28.691246032714844,29.349199147137707,28.6154148866722,29.030260466474736,253544400.0,AAPL
2015-04-30,27.91285896301269,28.69125142777404,27.785728951853255,28.69125142777404,332781600.0,AAPL
2015-05-01,28.76038932800293,29.023572642555443,27.94631218188357,28.12473932691889,234050400.0,AAPL
2015-05-04,28.70462226867676,29.121700300951307,28.606486261082747,28.883051064007123,203953200.0,AAPL
2015-05-05,28.05783462524414,28.64887666579857,28.053372967415115,28.58196541135428,197085600.0,AAPL
2015-05-06,27.881641387939453,28.269722306460952,27.51363282824057,28.22734505789208,288564000.0,AAPL
2015-05-07,28.0540828704834,28.237735584837903,27.7763627980596,27.94433790419108,175763600.0,AAPL
2015-05-08,28.582653045654297,28.582653045654297,28.244462587816933,28.37212363751649,222201600.0,AAPL
2015-05-11,28.291492462158203,28.569210878091397,28.136954788653792,28.531136923635124,168143200.0,AAPL
2015-05-12,28.19070625305176,28.416911527049663,27.95554039183773,28.130234250462387,192640000.0,AAPL
2015-05-13,28.222057342529297,28.48633823858761,28.190702126787727,28.25341255827087,138776800.0,AAPL
2015-05-14,28.880529403686523,28.880529403686523,28.47963017952206,28.5356219012886,180814000.0,AAPL
2015-05-15,28.840211868286133,29.00146827165292,28.71479098065927,28.907402605932774,152832000.0,AAPL
2015-05-18,29.158246994018555,29.276949160263783,28.748387216856216,28.7528675110909,203531600.0,AAPL
2015-05-19,29.13136863708496,29.312781231425145,29.035061118414536,29.270226984858876,178532800.0,AAPL
2015-05-20,29.129125595092773,29.33517467023896,28.96786920281095,29.115688131979727,145819600.0,AAPL
2015-05-21,29.427000045776367,29.48075331231974,29.077612356900516,29.131365623443884,158921600.0,AAPL
2015-05-22,29.68456077575684,29.78086828529664,29.42923873802828,29.474034835932816,182384000.0,AAPL
2015-05-26,29.03057861328125,29.767431377512352,28.91859520135844,29.69800220891421,282790400.0,AAPL
2015-05-27,29.572582244873047,29.62185522672724,29.126890387368768,29.19183927210583,183332800.0,AAPL
2015-05-28,29.514347076416016,29.55242102547569,29.36205128017731,29.532264831996294,122933200.0,AAPL
2015-05-29,29.178401947021484,29.440442760428297,29.093293447509463,29.3911697783385,203538000.0,AAPL
2015-06-01,29.236629486083984,29.4270026650907,29.126887922800613,29.178399338575723,128451200.0,AAPL
2015-06-02,29.106733322143555,29.26350943361036,28.963394674879204,29.08433527016419,134670400.0,AAPL
2015-06-03,29.142566680908203,29.326221146183556,29.093293698393506,29.2635106988854,123934000.0,AAPL
2015-06-04,28.972352981567383,29.24559282261084,28.87156857863304,29.021625963884272,153800400.0,AAPL
2015-06-05,28.813331604003903,29.04625902333937,28.748382726330405,29.003704778414857,142507200.0,AAPL
2015-06-08,28.622961044311523,28.93875508914068,28.40571294970956,28.869322502416946,210699200.0,AAPL
2015-06-09,28.537851333618164,28.685670252622916,28.134712089364776,28.376594952424327,224301600.0,AAPL
2015-06-10,28.864843368530277,28.9678661866452,28.63415612047738,28.64983372872067,156349200.0,AAPL
2015-06-11,28.79990005493164,29.156006571169748,28.77526356162479,28.93203969291232,141563600.0,AAPL
2015-06-12,28.481863021850582,28.741665379991318,28.468425558061032,28.71031015866142,147544800.0,AAPL
2015-06-15,28.42586898803711,28.497538303610035,28.15486933512914,28.242216260085787,175955600.0,AAPL
2015-06-16,28.57816505432129,28.63415675768349,28.302686830668723,28.45050403900472,125976400.0,AAPL
2015-06-17,28.51097869873047,28.64087816402896,28.385556109546236,28.60504435907014,131672400.0,AAPL
2015-06-18,28.64088249206543,28.73718831374672,28.493065247584607,28.4953053947116,141628800.0,AAPL
2015-06-19,28.35420036315918,28.627440169415465,28.3094076806092,28.602803681393585,218867600.0,AAPL
2015-06-22,28.580411911010746,28.6811963172324,28.461709745410968,28.553535271943563,136157200.0,AAPL
2015-06-23,28.45050811767578,28.580409298194237,28.416912749095985,28.551294223415173,121075600.0,AAPL
2015-06-24,28.692392349243164,29.07089686012433,28.47066565345941,28.49082184910729,221123600.0,AAPL
2015-06-25,28.555774688720703,28.93651766774436,28.555774688720703,28.860369755432245,127752400.0,AAPL
2015-06-26,28.387800216674805,28.665518651592304,28.3340486473721,28.593849322944838,176267200.0,AAPL
2015-06-29,27.890596389770508,28.325092700850742,27.8793990705692,28.09888566471053,196645600.0,AAPL
2015-06-30,28.092159271240234,28.246696929171893,27.964498247780128,28.12351449042473,177482800.0,AAPL
2015-07-01,28.35420036315918,28.43034997397172,28.217580460031037,28.42139109571546,120955200.0,AAPL
2015-07-02,28.318363189697266,28.3743548905888,28.168304132672308,28.31612304321689,108844000.0,AAPL
2015-07-06,28.21981811523437,28.27133123347691,27.96225594148402,27.98241384296368,112241600.0,AAPL
2015-07-07,28.15038681030273,28.2534113302229,27.72036926832292,28.195179485492016,187787200.0,AAPL
2015-07-08,27.45161819458008,27.91522953036122,27.44489946212016,27.879395720997827,243046400.0,AAPL
2015-07-09,26.891698837280277,27.785326064619287,26.701327362004943,27.73829323252054,314380000.0,AAPL
2015-07-10,27.610631942749023,27.738292974036398,27.147020649260007,27.31051719537329,245418000.0,AAPL
2015-07-13,28.143665313720703,28.166061649114056,27.84354895151099,28.00256515415393,165762000.0,AAPL
2015-07-14,28.132471084594727,28.302686338299388,28.004810071499016,28.22877688105157,127072400.0,AAPL
2015-07-15,28.403472900390625,28.477382363314423,28.125754513662404,28.15710973270924,134596800.0,AAPL
2015-07-16,28.78197479248047,28.79541567234173,28.522174169960014,28.60952109301468,144889600.0,AAPL
2015-07-17,29.03057861328125,29.03057861328125,28.73718262083749,28.909638032088125,184658800.0,AAPL
2015-07-20,29.57929229736328,29.780861018902016,29.272455505403776,29.332927488850046,235600800.0,AAPL
2015-07-21,29.28367042541504,29.769678159282336,29.187366304551404,29.754002254300023,307025600.0,AAPL
2015-07-22,28.04512596130371,28.10783639859681,27.321712368286917,27.321712368286917,461802400.0,AAPL
2015-07-23,28.031694412231445,28.46394883315172,28.009296358132023,28.26461845453453,203998000.0,AAPL
2015-07-24,27.88387107849121,28.16158947665149,27.749491318654396,28.067523815638847,168649200.0,AAPL
2015-07-27,27.49640274047852,27.684535737298766,27.35082569034184,27.56807204671217,177822000.0,AAPL
2015-07-28,27.63302421569824,27.751728059529288,27.447133063291616,27.63302421569824,134472400.0,AAPL
2015-07-29,27.545677185058597,27.659900735365955,27.384420810208464,27.58151269446135,148046800.0,AAPL
2015-07-30,27.406818389892575,27.45161106714991,27.25899947922739,27.39561936621269,134513200.0,AAPL
2015-07-31,27.167177200317383,27.467291932744207,27.079830273194275,27.458333054483976,171540000.0,AAPL
2015-08-03,26.52662849426269,27.451610768540696,26.32057773841944,27.21196635948542,279904000.0,AAPL
2015-08-04,25.675559997558597,26.36089802378289,25.364246207297786,26.298187578080213,496554400.0,AAPL
2015-08-05,25.845775604248047,26.30266819695184,25.10668429366484,25.29705578010854,397250400.0,AAPL
2015-08-06,25.902013778686523,26.210237793846503,25.674784626801127,26.090998360062645,211612000.0,AAPL
2015-08-07,25.98976325988769,26.153999885380763,25.760283758073957,25.778282621559843,154681600.0,AAPL
2015-08-10,26.93467903137207,26.99542304111473,26.2169903328047,26.2169903328047,219806400.0,AAPL
2015-08-11,25.53305053710937,26.58821021293682,25.49705452983172,26.50496676412921,388331200.0,AAPL
2015-08-12,25.9267635345459,25.967260110690887,24.664622247237084,25.317066322254924,404870000.0,AAPL
2015-08-13,25.906517028808597,26.187742785273155,25.769278722336622,26.106749630094097,194143200.0,AAPL
2015-08-14,26.0887508392334,26.167493707960094,25.6500393445662,25.719782783086163,171718000.0,AAPL
2015-08-17,26.35872840881348,26.46896842424783,25.9852597819827,26.10674951421202,163538800.0,AAPL
2015-08-18,26.210241317749023,26.421723642457444,26.1000012983964,26.19449274355579,138242800.0,AAPL
2015-08-19,25.87501716613769,26.21473660844214,25.800773162270254,26.12024517613755,193146000.0,AAPL
2015-08-20,25.34406471252441,25.726531042606496,25.11458354130257,25.665787036380564,274006400.0,AAPL
2015-08-21,23.793954849243164,25.17533595080072,23.769206839568177,24.844614109204237,513102000.0,AAPL
2015-08-24,23.200000762939453,24.477890676668554,20.698215800437183,21.343910759095905,648825200.0,AAPL
2015-08-25,23.3394832611084,24.997590638014834,23.285488406283875,24.997590638014834,414406400.0,AAPL
2015-08-26,24.678119659423828,24.723115087542965,23.634209935576717,24.0931687950817,387098400.0,AAPL
2015-08-27,25.404808044433597,25.476801765236917,24.75236398414154,25.24957260310294,338464400.0,AAPL
2015-08-28,25.48805046081543,25.49254931723175,25.09433444046086,25.23607158986088,212657600.0,AAPL
2015-08-31,25.36881256103516,25.76702746189481,25.19782682695612,25.20457597022168,224917200.0,AAPL
2015-09-01,24.234912872314453,25.170831367111514,24.15391971109108,24.781615852339243,307383600.0,AAPL
2015-09-02,25.274320602416992,25.274320602416992,24.55213305889593,24.799613100120496,247555200.0,AAPL
2015-09-03,24.831111907958984,25.37331431528775,24.756867890627888,25.308069728827025,212935600.0,AAPL
2015-09-04,24.583629608154297,24.849106786987825,24.41264558660887,24.516136457480822,199985200.0,AAPL
2015-09-08,25.26757431030273,25.32381946848004,24.81986333182188,25.14158570525469,219374400.0,AAPL
2015-09-09,24.781614303588867,25.65228815762763,24.69612057404836,25.59379443542876,340043200.0,AAPL
2015-09-10,25.326074600219727,25.485810674024385,24.725376607926243,24.808618359414304,251571200.0,AAPL
2015-09-11,25.695030212402344,25.695030212402344,25.14382851281372,25.15057765515281,199662000.0,AAPL
2015-09-14,25.942516326904297,26.29798614016005,25.84127572830921,26.228242692970817,233453600.0,AAPL
2015-09-15,26.160741806030277,26.216986951542538,25.74227778610177,26.081998945606227,173364800.0,AAPL
2015-09-16,26.189990997314453,26.219237855742318,25.97175955295047,26.15399327943494,148694000.0,AAPL
2015-09-17,25.629793167114254,26.20799332228111,25.58479772733292,26.02126070236914,256450400.0,AAPL
2015-09-18,25.524049758911133,25.71528465238944,25.16858169626885,25.24507428048749,297141200.0,AAPL
2015-09-21,25.920015335083008,25.956013055840767,25.571296426687677,25.573544996885683,200888000.0,AAPL
2015-09-22,25.512800216674805,25.688284808894235,25.31481619142971,25.50829964348337,201384800.0,AAPL
2015-09-23,25.71978759765625,25.80978020010383,25.490308092057735,25.564550401345823,143026800.0,AAPL
2015-09-24,25.872766494750977,25.98525678385859,25.281068191972544,25.47905048287433,200878000.0,AAPL
2015-09-25,25.80753517150879,26.252997700334543,25.65229794356752,26.19675252690266,224607600.0,AAPL
2015-09-28,25.296817779541016,25.776025812453643,25.296817779541016,25.61403951499989,208436000.0,AAPL
2015-09-29,24.53638458251953,25.53754931895009,24.266408539249397,25.38456243670613,293461600.0,AAPL
2015-09-30,24.815359115600582,25.09433455930551,24.46213966718258,24.78611054112629,265892000.0,AAPL
2015-10-01,24.653383255004883,24.662382688154803,24.142676151661707,24.53864262792636,255716400.0,AAPL
2015-10-02,24.833364486694336,24.97510340019839,24.196670527156463,24.30016142417133,232079200.0,AAPL
2015-10-05,24.923355102539062,25.05609457311669,24.53863841291139,24.72087218261237,208258800.0,AAPL
2015-10-06,25.042591094970703,25.139332825717407,24.696120750353806,24.88960421184721,192787200.0,AAPL
2015-10-07,24.923355102539062,25.146085456225386,24.615132723313057,25.13933631163884,187062400.0,AAPL
2015-10-08,24.635374069213867,24.79061122220669,24.345148908449996,24.79061122220669,247918400.0,AAPL
2015-10-09,25.224822998046875,25.260818997928748,24.63312297996097,24.747863555236524,211064400.0,AAPL
2015-10-12,25.10784339904785,25.36657152284016,25.07184738301919,25.362072664511462,121868800.0,AAPL
2015-10-13,25.150585174560547,25.29907149981078,24.90085653455851,24.932353685868133,132197200.0,AAPL
2015-10-14,24.795114517211918,25.0898385871913,24.64887676742138,25.03809400457471,177849600.0,AAPL
2015-10-15,25.166336059570312,25.220330935846437,24.858111946081195,24.95710398297589,150694000.0,AAPL
2015-10-16,24.98184967041016,25.19783087190773,24.86710906707938,25.14833485806049,156930400.0,AAPL
2015-10-19,25.1370792388916,25.141578094938943,24.772610106299137,24.927847245147586,119036800.0,AAPL
2015-10-20,25.596040725708008,25.686033304145568,24.932348678104145,25.049337828547003,195871200.0,AAPL
2015-10-21,25.59379768371582,26.003262373405036,25.580297678331625,25.647792555854497,167180800.0,AAPL
2015-10-22,25.985258102416992,25.985258102416992,25.670284933640016,25.72203122450012,166616400.0,AAPL
2015-10-23,26.79069328308105,26.824440720182352,26.17199656326576,26.25523829612088,237467600.0,AAPL
2015-10-26,25.935762405395508,26.57695675014961,25.854769254851234,26.565708750414164,265335200.0,AAPL
2015-10-27,25.77152633666992,26.21923721392656,25.64553604364137,25.96275948794311,279537600.0,AAPL
2015-10-28,26.83344078063965,26.84019164182287,26.11125311598432,26.306986895111248,342205600.0,AAPL
2015-10-29,27.116912841796875,27.15291056355686,26.608456178965124,26.705197910612767,204909200.0,AAPL
2015-10-30,26.88518714904785,27.27215413411224,26.873937430181478,27.220407830379447,197461200.0,AAPL
2015-11-02,27.26315689086914,27.30365347898643,26.909937317582997,27.17766485660653,128813200.0,AAPL
2015-11-03,27.57587242126465,27.782854163924345,27.155158076028844,27.175407222846523,182076000.0,AAPL
2015-11-04,27.447629928588867,27.85709450312723,27.362137928706108,27.70185735836049,179544400.0,AAPL
2015-11-05,27.32110595703125,27.72102718598081,27.153908137397007,27.53123362212002,158210800.0,AAPL
2015-11-06,27.35273551940918,27.522193243292147,27.25332149359075,27.364033390526615,132169200.0,AAPL
2015-11-09,27.242023468017575,27.52219308724792,27.12453353860263,27.330141346032065,135485600.0,AAPL
2015-11-10,26.38343620300293,26.677163603583427,26.22301643689953,26.412809977348807,236511600.0,AAPL
2015-11-11,26.234315872192383,26.53030148551849,26.030966253802514,26.2930617005746,180872000.0,AAPL
2015-11-12,26.14620018005371,26.39473785719451,26.13038419306693,26.26820996130028,130102400.0,AAPL
2015-11-13,25.38250732421875,26.112306029374714,25.366691338599303,26.028706263207265,183249600.0,AAPL
2015-11-16,25.79824447631836,25.81180054288384,25.079743643524324,25.16560160479429,152426800.0,AAPL
2015-11-17,25.68753433227539,25.99481783671833,25.603934560512165,25.965444058735248,110467600.0,AAPL
2015-11-18,26.500926971435547,26.54611500518527,26.096487691267438,26.15523351419247,186698800.0,AAPL
2015-11-19,26.837587356567383,27.05675298010782,26.381181926988305,26.58001172497497,173183200.0,AAPL
2015-11-20,26.95507049560547,27.095154415665974,26.853394847631844,26.932474757958374,137148400.0,AAPL
2015-11-23,26.604860305786133,27.05222941590253,26.512222597461037,26.94829383745531,129930000.0,AAPL
2015-11-24,26.860179901123047,26.966373690099356,26.46252032700792,26.50996828560757,171212800.0,AAPL
2015-11-25,26.668127059936523,26.939260457207517,26.643273122091355,26.934740619155768,85553200.0,AAPL
2015-11-27,26.61842536926269,26.75399296130504,26.57097740157329,26.726879098133864,52185600.0,AAPL
2015-11-30,26.729137420654297,26.97993503760885,26.604867709978283,26.65909370926716,156721200.0,AAPL
2015-12-01,26.512222290039062,26.844359671547785,26.40377032290128,26.8308036066088,139409600.0,AAPL
2015-12-02,26.27272224426269,26.686199457184305,26.227534212563103,26.512221915133768,133546400.0,AAPL
2015-12-03,26.028711318969727,26.38796266755332,25.807287477288565,26.333736666870063,166278000.0,AAPL
2015-12-04,26.89406967163086,26.943777545428325,26.008371066661898,26.04904098851318,231108000.0,AAPL
2015-12-07,26.724618911743164,27.08161034943824,26.618425103483304,26.882780526275504,128336800.0,AAPL
2015-12-08,26.71332359313965,26.796921656344235,26.40378011302615,26.55290205408601,137238000.0,AAPL
2015-12-09,26.12360191345215,26.59130513697723,26.00159215203521,26.580007266474304,185445600.0,AAPL
2015-12-10,26.24787139892578,26.4218489614526,26.098749497715907,26.218499347245395,116850800.0,AAPL
2015-12-11,25.572296142578125,26.071631280505112,25.49773434253776,26.02644325104522,187544800.0,AAPL
2015-12-14,25.414146423339844,25.459334470771875,24.80635735964201,25.346362628378287,257274800.0,AAPL
2015-12-15,24.964509963989254,25.48644089572394,24.9328779952554,25.29212924560852,213292400.0,AAPL
2015-12-16,25.15656471252441,25.303428427153868,24.582669368769743,25.095560686596016,224954000.0,AAPL
2015-12-17,24.623336791992188,25.362171680693677,24.623336791992188,25.3102038889281,179091200.0,AAPL
2015-12-18,23.9567985534668,24.745341199292817,23.90709068789498,24.60751719540657,385813200.0,AAPL
2015-12-21,24.250532150268555,24.25957010304492,23.852870847174746,24.239234278344792,190362400.0,AAPL
2015-12-22,24.22793960571289,24.33865151729253,24.051702101560817,24.26634961449168,131157600.0,AAPL
2015-12-23,24.53974151611328,24.59396751287441,24.221160122038235,24.23697610958579,130629600.0,AAPL
2015-12-24,24.408693313598636,24.62785893960525,24.390617407083724,24.62785893960525,54281600.0,AAPL
2015-12-28,24.135299682617188,24.33187127102241,23.99069589016272,24.309275527853192,106816800.0,AAPL
2015-12-29,24.56911277770996,24.725014452648782,24.14433932315391,24.166933344089596,123724800.0,AAPL
2015-12-30,24.24827003479004,24.560071620173023,24.216638064844503,24.53295948811289,100855200.0,AAPL
2015-12-31,23.78282928466797,24.182748790103684,23.68341352619916,24.17823067554295,163649200.0,AAPL
2016-01-04,23.803165435791016,23.80768527455425,23.04625448140937,23.184080258860124,270597600.0,AAPL
2016-01-05,23.206666946411133,23.9161297124226,23.13888490070683,23.89353569718784,223164000.0,AAPL
2016-01-06,22.75251579284668,23.129842847984552,22.564983948223585,22.72088383236507,273829600.0,AAPL
2016-01-07,21.79226493835449,22.623737661641886,21.78774682371096,22.296120049866783,324377600.0,AAPL
2016-01-08,21.90749931335449,22.393278576933778,21.86231126624579,22.266750665978613,283192000.0,AAPL
2016-01-11,22.262222290039062,22.381972120388557,21.993348858551297,22.36163802413125,198957600.0,AAPL
2016-01-12,22.58533096313477,22.75027061471091,22.332273410685225,22.71863863613141,196616800.0,AAPL
2016-01-13,22.0046501159668,22.863236604493096,21.98431601657864,22.6666650246754,249758400.0,AAPL
2016-01-14,22.48590850830078,22.702815902427748,21.6318418927481,22.13343700951727,252680400.0,AAPL
2016-01-15,21.94590950012207,22.07695725111728,21.54598993621116,21.735781804151653,319335600.0,AAPL
2016-01-19,21.839712142944336,22.289339484794287,21.57761670423745,22.235113496163347,212350800.0,AAPL
2016-01-20,21.86908721923828,22.18540869032942,21.10765645886051,21.48724187940721,289337600.0,AAPL
2016-01-21,21.75836944580078,22.115359024954454,21.451086010818543,21.93008534125748,208646000.0,AAPL
2016-01-22,22.91520500183105,22.92424295485924,22.226077890611077,22.284821999574387,263202000.0,AAPL
2016-01-25,22.46783447265625,22.94005581834511,22.415866680773057,22.93779589944244,207178000.0,AAPL
2016-01-26,22.592103958129883,22.793193658731777,22.15829258540308,22.57854789142378,300308000.0,AAPL
2016-01-27,21.10765647888184,21.832935426651044,21.089580572216438,21.699629493573717,533478800.0,AAPL
2016-01-28,21.2590389251709,21.356194771502736,20.874935378545523,21.191256858961744,222715200.0,AAPL
2016-01-29,21.993349075317383,21.993349075317383,21.3177781977095,21.41719393278153,257666000.0,AAPL
2016-02-01,21.787744522094727,21.851008463300907,21.5550228567378,21.79678247424034,163774000.0,AAPL
2016-02-02,21.347156524658203,21.69962806231868,21.301966760975308,21.559542380621536,149428800.0,AAPL
2016-02-03,21.769670486450195,21.88038239306421,21.25677915580657,21.464646901559117,183857200.0,AAPL
2016-02-04,21.944589614868164,22.11042423534878,21.624281283757696,21.776484545584424,185886800.0,AAPL
2016-02-05,21.35849380493164,22.017286262241782,21.283529123337583,21.926418038273624,185672400.0,AAPL
2016-02-08,21.583391189575195,21.74013708591854,21.135866654953997,21.15631109367253,216085600.0,AAPL
2016-02-09,21.57884407043457,21.79465627285637,21.33804480160271,21.419826012369537,177324800.0,AAPL
2016-02-10,21.41527938842773,21.88779261561213,21.37666096885497,21.79010960934965,169374400.0,AAPL
